Date,close,ret1,ret1_next,y,ret1_lag1,ret5,vol10,vol20,regime,p,pred
2006-03-03,88.8853530883789,-0.0046377239021982,-0.0045821677419819,0.0,-7.782616402862708e-05,-0.005022465260193,0.0052613633374841,0.005719153235962,2,,
2006-03-06,88.47806549072266,-0.0045821677419819,-0.0015607488731781,0.0,-0.0046377239021982,-0.0099640481203525,0.0053885161203073,0.0056996520842516,2,,
2006-03-07,88.33997344970703,-0.0015607488731781,0.0021096137222742,1.0,-0.0045821677419819,-0.0020278519361254,0.0053582886345922,0.005704724217583,2,,
2006-03-08,88.52633666992188,0.0021096137222742,-0.0067057508693199,0.0,-0.0015607488731781,-0.0087352394051551,0.0049589727710282,0.0052635347646686,2,,
2006-03-09,87.93270111083984,-0.0067057508693199,0.0094990115409159,1.0,0.0021096137222742,-0.0153057789612756,0.0053033485678024,0.0051867487131188,2,,
2006-03-10,88.76797485351562,0.0094990115409159,0.0018661802720001,1.0,-0.0067057508693199,-0.0013205576710323,0.0062381215013763,0.0055508948903546,2,,
2006-03-13,88.93363189697266,0.0018661802720001,0.0104791155033552,1.0,0.0094990115409159,0.0051489191555365,0.0062819926459591,0.005551323382512,2,,
2006-03-14,89.8655776977539,0.0104791155033552,0.0044549298951741,1.0,0.0018661802720001,0.017269693304984,0.0062679149182939,0.0059073143380539,2,,
2006-03-15,90.26592254638672,0.0044549298951741,0.0020648557411315,1.0,0.0104791155033552,0.0196504898079206,0.0058307213846491,0.0055577913480939,2,,
2006-03-16,90.45230865478516,0.0020648557411315,0.0008357959186944,1.0,0.0044549298951741,0.0286538172046975,0.0058226278010903,0.0055349601514963,2,,
2006-03-17,90.52790832519533,0.0008357959186944,-0.0016080839571355,0.0,0.0020648557411315,0.0198262208255164,0.0054477703386287,0.0053272827434815,2,,
2006-03-20,90.38233184814452,-0.0016080839571355,-0.0062876305449169,0.0,0.0008357959186944,0.0162896748988072,0.0051297406936097,0.005294953461145,2,,
2006-03-21,89.81404113769531,-0.0062876305449169,0.0060962753818221,1.0,-0.0016080839571355,-0.0005734849914605,0.0056955756815115,0.0054851213478334,2,,
2006-03-22,90.361572265625,0.0060962753818221,-0.0020710287986901,0.0,-0.0062876305449169,0.0010596437342025,0.0058666585148568,0.0054864689919984,2,,
2006-03-23,90.17443084716795,-0.0020710287986901,0.0007688244600396,1.0,0.0060962753818221,-0.0030720919316467,0.0052466953020763,0.0055002722552008,2,,
2006-03-24,90.24375915527344,0.0007688244600396,-0.0014596189012404,0.0,-0.0020710287986901,-0.003138801891911,0.0046513400123873,0.0054814801005463,2,,
2006-03-27,90.1120376586914,-0.0014596189012404,-0.0061525683537567,0.0,0.0007688244600396,-0.0029905644601785,0.0047527487177881,0.0054993785592206,2,,
2006-03-28,89.5576171875,-0.0061525683537567,0.0062678387418626,1.0,-0.0014596189012404,-0.0028550541423938,0.0040528514257446,0.0052253463062536,2,,
2006-03-29,90.11894989013672,0.0062678387418626,-0.0017685298369777,0.0,-0.0061525683537567,-0.0026850171970788,0.0043225355253187,0.0050357155949217,2,,
2006-03-30,89.9595718383789,-0.0017685298369777,0.0002312745432371,1.0,0.0062678387418626,-0.0023827043516716,0.0042735442915834,0.0050594421958399,2,,
2006-03-31,89.98037719726562,0.0002312745432371,-0.0007705673132264,0.0,-0.0017685298369777,-0.0029185614658919,0.0042561942421442,0.0049205058467017,2,,
2006-04-03,89.91104125976562,-0.0007705673132264,0.006398230944554,1.0,0.0002312745432371,-0.0022305166340492,0.0042423344626098,0.0047800645113511,2,,
2006-04-04,90.48631286621094,0.006398230944554,0.0034469843819111,1.0,-0.0007705673132264,0.0103698122825957,0.0042208763386749,0.004901669640558,2,,
2006-04-05,90.7982177734375,0.0034469843819111,-0.0010690604838005,0.0,0.006398230944554,0.0075374589265506,0.0039207797875838,0.0049236265220323,2,,
2006-04-06,90.7011489868164,-0.0010690604838005,-0.0101626958288096,0.0,0.0034469843819111,0.0082434490658738,0.0038604241268288,0.004592701705077,2,,
2006-04-07,89.77938079833984,-0.0101626958288096,0.0015439050549379,1.0,-0.0010690604838005,-0.0022337803550782,0.0051397019181649,0.0048983000959653,2,,
2006-04-10,89.9179916381836,0.0015439050549379,-0.0084783031277397,0.0,-0.0101626958288096,7.730283534246318e-05,0.0051653400516051,0.0048943679807238,2,,
2006-04-11,89.1556396484375,-0.0084783031277397,0.0018654251379108,1.0,0.0015439050549379,-0.014705795557621,0.0055042064865812,0.0047046858571155,2,,
2006-04-12,89.32195281982422,0.0018654251379108,-0.001319398575644,0.0,-0.0084783031277397,-0.0162587437266323,0.0050671355927531,0.0045988932410874,2,,
2006-04-13,89.2041015625,-0.001319398575644,-0.0003878667414746,0.0,0.0018654251379108,-0.0165052751926439,0.0050603347346891,0.0045610615564425,2,,
2006-04-17,89.16950225830078,-0.0003878667414746,0.0158553170554325,1.0,-0.001319398575644,-0.0067930802664918,0.0050496641714478,0.004547780449563,2,,
2006-04-18,90.58331298828124,0.0158553170554325,0.0019127535093257,1.0,-0.0003878667414746,0.0073992016277988,0.0073208396102981,0.0058605276637633,2,,
2006-04-19,90.75657653808594,0.0019127535093257,0.0013750409183326,1.0,0.0158553170554325,0.0179566530615598,0.0070707731020227,0.0056719227174032,2,,
2006-04-20,90.8813705444336,0.0013750409183326,0.0001522833733336,1.0,0.0019127535093257,0.0174583926501803,0.0069989777120828,0.0055247248140861,2,,
2006-04-21,90.89521026611328,0.0001522833733336,-0.00183022787743,0.0,0.0013750409183326,0.0189577460452132,0.0069866941740793,0.0054967752122168,2,,
2006-04-24,90.72885131835938,-0.00183022787743,-0.0041245333422132,0.0,0.0001522833733336,0.0174874707222383,0.0060417471527428,0.0055185864632565,2,,
2006-04-25,90.3546371459961,-0.0041245333422132,0.0002301788834433,1.0,-0.00183022787743,-0.0025244808866147,0.0062543966563025,0.0055945136112762,2,,
2006-04-26,90.37543487548828,0.0002301788834433,0.0048312934773149,1.0,-0.0041245333422132,-0.004199603787806,0.0054150071341187,0.0053945856741559,2,,
2006-04-27,90.81206512451172,0.0048312934773149,0.0033578318057949,1.0,0.0002301788834433,-0.0007625921517985,0.0055250842497486,0.0053223842652778,2,,
2006-04-28,91.11699676513672,0.0033578318057949,-0.0081385681703259,0.0,0.0048312934773149,0.0024400240493873,0.0054412871631129,0.0053360496559263,2,,
2006-05-01,90.37543487548828,-0.0081385681703259,0.0075149702140584,1.0,0.0033578318057949,-0.0038953038392494,0.0063217145727725,0.0056874951084489,2,,
2006-05-02,91.05460357666016,0.0075149702140584,-0.0037295421279228,0.0,-0.0081385681703259,0.0077468788849546,0.0044786608308692,0.0059079278991742,2,,
2006-05-03,90.71501159667967,-0.0037295421279228,0.003590604630806,1.0,0.0075149702140584,0.0037574006881322,0.0046374364614258,0.0058226033824978,2,,
2006-05-04,91.04073333740234,0.003590604630806,0.0088308021920253,1.0,-0.0037295421279228,0.0025180378023239,0.0047635568974423,0.0058269804879092,2,,
2006-05-05,91.84469604492188,0.0088308021920253,-0.0012068181236702,0.0,0.003590604630806,0.0079864274023524,0.0054917410459314,0.0061305991415538,2,,
2006-05-08,91.73385620117188,-0.0012068181236702,0.0019636984831674,1.0,0.0088308021920253,0.0150308690359843,0.0054588107995729,0.0056041471207038,2,,
2006-05-09,91.91399383544922,0.0019636984831674,-0.0005275848607714,0.0,-0.0012068181236702,0.0094381857152947,0.0051396161532782,0.0056067133006757,2,,
2006-05-10,91.8655014038086,-0.0005275848607714,-0.0120711785031054,0.0,0.0019636984831674,0.0126824633197866,0.0051695935225608,0.0051544729921541,2,,
2006-05-11,90.75657653808594,-0.0120711785031054,-0.0130578868940787,0.0,-0.0005275848607714,-0.0031212050793055,0.0065832955893811,0.0059799476572721,2,,
2006-05-12,89.57148742675781,-0.0130578868940787,0.0020115305263554,1.0,-0.0120711785031054,-0.0247505704308959,0.007608319575503,0.0067294437439451,0,,
2006-05-15,89.75166320800781,0.0020115305263554,-0.0014676217896569,0.0,-0.0130578868940787,-0.0216080853378399,0.0073231333409511,0.0067392852401756,0,,
2006-05-16,89.61994171142578,-0.0014676217896569,-0.0190236122337701,0.0,0.0020115305263554,-0.0249586817882204,0.0067351623901242,0.0056695030364252,0,,
2006-05-17,87.91504669189453,-0.0190236122337701,-0.0050453862602934,0.0,-0.0014676217896569,-0.0430025923937349,0.0087238239555597,0.0069785629699708,0,,
2006-05-18,87.47148132324219,-0.0050453862602934,0.007051684500267,1.0,-0.0190236122337701,-0.0361967731723018,0.0084101834470445,0.0069838242363486,0,,
2006-05-19,88.08830261230469,0.007051684500267,-0.0076317068121958,0.0,-0.0050453862602934,-0.0165586712587073,0.0081234833377788,0.0072549923806006,0,,
2006-05-22,87.4160385131836,-0.0076317068121958,-0.0076109757592974,0.0,0.007051684500267,-0.0260231912294616,0.0081200290383797,0.0073819900263728,0,,
2006-05-23,86.75071716308594,-0.0076109757592974,0.0079886795671992,1.0,-0.0076317068121958,-0.0320154699227397,0.0077944928400515,0.0074794954898245,0,,
2006-05-24,87.44374084472656,0.0079886795671992,0.0123644300456156,1.0,-0.0076109757592974,-0.0053609235836465,0.0088241797155079,0.0077960990218264,0,,
2006-05-25,88.52493286132812,0.0123644300456156,0.0050892258474861,1.0,0.0079886795671992,0.0120433714183141,0.0099276199750833,0.0082904160505464,0,,
2006-05-26,88.97545623779297,0.0050892258474861,-0.0177600418309046,0.0,0.0123644300456156,0.010071185380797,0.0094169611948556,0.008349801350503,0,,
2006-05-30,87.39524841308594,-0.0177600418309046,0.0111817736600474,1.0,0.0050892258474861,-0.0002378293554736,0.0107785041064647,0.0090233263930604,0,,
2006-05-31,88.37248229980469,0.0111817736600474,0.009567684391424,1.0,-0.0177600418309046,0.0186945444343697,0.0116349774736655,0.0092533727152677,0,,
2006-06-01,89.21800231933594,0.009567684391424,0.0020973180906214,1.0,0.0111817736600474,0.0202903198956221,0.0102352997173484,0.0095540158421907,0,,
2006-06-02,89.40512084960938,0.0020973180906214,-0.0145735276197277,0.0,0.009567684391424,0.0099428258212863,0.0099721057486081,0.0095237822517853,0,,
2006-06-05,88.1021728515625,-0.0145735276197277,-0.0024386615271853,0.0,0.0020973180906214,-0.0098148795539363,0.0110930189177947,0.0097061460947412,0,,
2006-06-06,87.88732147216797,-0.0024386615271853,-0.0074915142209772,0.0,-0.0145735276197277,0.0056304326381244,0.0108102964561167,0.0097045356792208,0,,
2006-06-07,87.22891235351562,-0.0074915142209772,-0.0008738533899493,0.0,-0.0024386615271853,-0.0129403397588119,0.010800287474233,0.0097267102029854,0,,
2006-06-08,87.1526870727539,-0.0008738533899493,-0.0031811362011093,0.0,-0.0074915142209772,-0.0231490864275316,0.0104858955897853,0.0097231958604276,0,,
2006-06-09,86.87544250488281,-0.0031811362011093,-0.0108497121877716,0.0,-0.0008738533899493,-0.0282945576348114,0.0095092879680904,0.009466508043894,0,,
2006-06-12,85.93286895751953,-0.0108497121877716,-0.0116139071059671,0.0,-0.0031811362011093,-0.0246225924268392,0.0095548116522965,0.009344563691833,0,,
2006-06-13,84.93485260009766,-0.0116139071059671,0.0077521106740656,1.0,-0.0108497121877716,-0.0335937974057531,0.0086892347777812,0.009529283002231,0,,
2006-06-14,85.59327697753906,0.0077521106740656,0.0212146807498287,1.0,-0.0116139071059671,-0.0187510692480924,0.0081246236798155,0.0098114293505936,0,,
2006-06-15,87.40911102294922,0.0212146807498287,-0.0072874071290045,0.0,0.0077521106740656,0.0029422380285446,0.0106074583796835,0.0103040729727335,0,,
2006-06-16,86.77212524414062,-0.0072874071290045,-0.0078617679363314,0.0,0.0212146807498287,-0.0011892573754244,0.0106202289289053,0.0103711027844752,0,,
2006-06-19,86.0899429321289,-0.0078617679363314,0.0033960532191608,1.0,-0.0072874071290045,0.0018278683874388,0.0099967039828702,0.0103470046896602,0,,
2006-06-20,86.38230895996094,0.0033960532191608,0.0074140400070585,1.0,-0.0078617679363314,0.0170419599911286,0.0101543521854086,0.0102739585303942,0,,
2006-06-21,87.02275085449219,0.0074140400070585,-0.0043996070223278,0.0,0.0033960532191608,0.0167007728577588,0.0102993934759216,0.0102793784437732,0,,
2006-06-22,86.63988494873047,-0.0043996070223278,-0.0001605309868393,0.0,0.0074140400070585,-0.008800296275943,0.0103854278950405,0.0101583068353095,0,,
2006-06-23,86.6259765625,-0.0001605309868393,0.0044197586099994,1.0,-0.0043996070223278,-0.0016842814582381,0.0103439733616985,0.009705120157352,0,,
2006-06-26,87.00884246826172,0.0044197586099994,-0.0086407703397182,0.0,-0.0001605309868393,0.0106737152428739,0.0097113889501448,0.0096840029618841,0,,
2006-06-27,86.25701904296875,-0.0086407703397182,0.0067790388718083,1.0,0.0044197586099994,-0.001450411762555,0.0093097374837704,0.0090509184296437,0,,
2006-06-28,86.84175872802734,0.0067790388718083,0.0202000909640156,1.0,-0.0086407703397182,-0.0020798253868976,0.0092429573039845,0.0087988915117368,0,,
2006-06-29,88.5959701538086,0.0202000909640156,7.879473506489099e-05,1.0,0.0067790388718083,0.022577190704208,0.0090048535783841,0.0097322844918948,0,,
2006-06-30,88.60295104980469,7.879473506489099e-05,0.0040854649719985,1.0,0.0202000909640156,0.0228219590214757,0.0085038737332091,0.0097165145687988,1,,
2006-07-03,88.96493530273438,0.0040854649719985,-0.0057122951643504,0.0,7.879473506489099e-05,0.0224815407145104,0.0077512476761817,0.0091647060923402,1,,
2006-07-05,88.45674133300781,-0.0057122951643504,0.0029121452256912,1.0,0.0040854649719985,0.0255019511970762,0.0082594493734549,0.0092493047269667,1,,
2006-07-06,88.71434020996094,0.0029121452256912,-0.0065124029430426,0.0,-0.0057122951643504,0.0215631455346059,0.0080768471288201,0.0090752069045114,0,,
2006-07-07,88.1365966796875,-0.0065124029430426,0.0018950437317784,1.0,0.0029121452256912,-0.0051850380251335,0.0082864932678021,0.0092191172242446,0,,
2006-07-10,88.30361938476562,0.0018950437317784,0.0044146723054481,1.0,-0.0065124029430426,-0.0033783487061374,0.0082594252719285,0.0091792830917409,0,,
2006-07-11,88.69345092773438,0.0044146723054481,-0.0106739411906587,0.0,0.0018950437317784,-0.0030515885171632,0.0082592564687572,0.0087807593685646,0,,
2006-07-12,87.74674224853516,-0.0106739411906587,-0.0162635168110711,0.0,0.0044146723054481,-0.0080265118720547,0.0085681831645767,0.0087084230284171,0,,
2006-07-13,86.31967163085938,-0.0162635168110711,-0.0038711900168392,0.0,-0.0106739411906587,-0.026993026983395,0.0100369850061659,0.009449224177396,0,,
2006-07-14,85.98551177978516,-0.0038711900168392,-0.0014575486191885,0.0,-0.0162635168110711,-0.0244062623352699,0.0069026997030746,0.008121611841434,0,,
2006-07-17,85.86018371582031,-0.0014575486191885,0.005108377867659,1.0,-0.0038711900168392,-0.0276708439129603,0.0068442831742684,0.0079794939595158,0,,
2006-07-18,86.29878997802734,0.005108377867659,0.0138741114570271,1.0,-0.0014575486191885,-0.0269992984223621,0.0069703928609247,0.0078759037145366,0,,
2006-07-19,87.49610900878906,0.0138741114570271,-0.0068419964964262,0.0,0.005108377867659,-0.0028563252985073,0.0086725818463266,0.0084320191125998,0,,
2006-07-20,86.8974609375,-0.0068419964964262,-0.0070500650405133,0.0,0.0138741114570271,0.0066935994510208,0.0087248848221768,0.0084348718343335,0,,
2006-07-21,86.28482818603516,-0.0070500650405133,0.0182334801859493,1.0,-0.0068419964964262,0.003481009766117,0.0087571538522896,0.0085273143741837,0,,
2006-07-24,87.85810089111328,0.0182334801859493,0.0035656423900616,1.0,-0.0070500650405133,0.0232694258133161,0.0108553498653357,0.0094684755498083,0,,
2006-07-25,88.17137145996094,0.0035656423900616,0.0013419807112662,1.0,0.0182334801859493,0.0216988150402848,0.0108163002447049,0.0094529606909789,0,,
2006-07-26,88.2896957397461,0.0013419807112662,-0.0009458788122368,0.0,0.0035656423900616,0.0090699659670272,0.0102159020103704,0.0091934396224979,0,,
2006-07-27,88.20618438720703,-0.0009458788122368,0.0100230414049002,1.0,0.0013419807112662,0.0150605487845993,0.0083790213239038,0.0091088288870595,0,,
2006-07-28,89.09027862548828,0.0100230414049002,-0.0010162503283095,0.0,-0.0009458788122368,0.0325138323669649,0.008413133763139,0.0082089635576889,0,,
2006-07-31,88.99974060058594,-0.0010162503283095,-0.0049274030991205,0.0,0.0100230414049002,0.0129941314220705,0.0083848541362478,0.0082142383708764,0,,
2006-08-01,88.56120300292969,-0.0049274030991205,0.00675979639373,1.0,-0.0010162503283095,0.0044212938566547,0.0087794501175386,0.0082402471138888,0,,
2006-08-02,89.15985870361328,0.00675979639373,0.0026542907582609,1.0,-0.0049274030991205,0.0098557703317065,0.0080222666768029,0.0082726173272686,0,,
2006-08-03,89.39651489257812,0.0026542907582609,-0.0017125842125116,0.0,0.00675979639373,0.0134948644887051,0.0074092210878516,0.0082687427569621,0,,
2006-08-04,89.24341583251953,-0.0017125842125116,-0.0023403665440088,0.0,0.0026542907582609,0.0017188991817502,0.0067813309003752,0.0081254988576492,0,,
2006-08-07,89.03455352783203,-0.0023403665440088,-0.0038311260806291,0.0,-0.0017125842125116,0.0003911576259791,0.0045261108651961,0.0081466581498786,1,,
2006-08-08,88.69345092773438,-0.0038311260806291,-0.0033745574710448,0.0,-0.0023403665440088,0.0014932941324239,0.0047221736372423,0.0081437710665486,1,,
2006-08-09,88.39414978027344,-0.0033745574710448,0.0030709482256081,1.0,-0.0038311260806291,-0.0085880455002202,0.0048730266842318,0.0077948386410076,1,,
2006-08-10,88.66560363769531,0.0030709482256081,-0.0028263803762277,0.0,-0.0033745574710448,-0.0081760598359018,0.0049396866795501,0.0067486432283041,2,,
2006-08-11,88.41500091552734,-0.0028263803762277,0.0007875754472168,1.0,0.0030709482256081,-0.0092826446552297,0.0037156741232838,0.0067099251784318,2,,
2006-08-14,88.48463439941406,0.0007875754472168,0.011958156411296,1.0,-0.0028263803762277,-0.0061764686476027,0.0037452150088082,0.0066780363974644,2,,
2006-08-15,89.5427474975586,0.011958156411296,0.0083181194605193,1.0,0.0007875754472168,0.0095756401508857,0.0051189156947933,0.0070373266458654,2,,
2006-08-16,90.2875747680664,0.0083181194605193,0.0025442420015322,1.0,0.011958156411296,0.0214202522734769,0.0053292627314849,0.0066367906090245,2,,
2006-08-17,90.5172882080078,0.0025442420015322,0.0050759076697604,1.0,0.0083181194605193,0.0208839109456564,0.0053262002482098,0.0063339360329901,2,,
2006-08-18,90.97674560546876,0.0050759076697604,-0.0042847065169335,0.0,0.0025442420015322,0.028974095610641,0.0053379180681076,0.0059866826588428,2,,
2006-08-21,90.5869369506836,-0.0042847065169335,-7.739983059629196e-05,0.0,0.0050759076697604,0.0237589561796669,0.0055425717405608,0.0049293239532746,2,,
2006-08-22,90.57992553710938,-7.739983059629196e-05,-0.0027659736473185,0.0,-0.0042847065169335,0.0115830490859023,0.0052420172243589,0.0049179069175786,2,,
2006-08-23,90.32938385009766,-0.0027659736473185,-0.0008482512114164,0.0,-7.739983059629196e-05,0.0004630657334483,0.0051742441828257,0.0050037294723431,2,,
2006-08-24,90.25276184082033,-0.0008482512114164,0.0012342756861807,1.0,-0.0027659736473185,-0.002922385020855,0.0052471803346989,0.0050016198117221,2,,
2006-08-25,90.3641586303711,0.0012342756861807,0.004776426222059,1.0,-0.0008482512114164,-0.0067334456846172,0.0050017805452858,0.0045473320774264,2,,
2006-08-28,90.7957763671875,0.004776426222059,0.0011497561841304,1.0,0.0012342756861807,0.0023054032240608,0.0050360757174831,0.0046149049269701,2,,
2006-08-29,90.9001693725586,0.0011497561841304,0.0006127005093892,1.0,0.004776426222059,0.003535483536228,0.0038145175240865,0.0043984163486811,2,,
2006-08-30,90.95586395263672,0.0006127005093892,-0.0001529974541525,0.0,0.0011497561841304,0.006935507315966,0.0029722179761576,0.0042084736524607,2,,
2006-08-31,90.94194793701172,-0.0001529974541525,0.0059702466698037,1.0,0.0006127005093892,0.0076361773549593,0.0029122446613475,0.0041974078719355,2,,
2006-09-01,91.48489379882812,0.0059702466698037,0.0019022428953188,1.0,-0.0001529974541525,0.0124024301829814,0.0030783353009645,0.0042993522013956,2,,
2006-09-05,91.65892028808594,0.0019022428953188,-0.0088098653578291,0.0,0.0059702466698037,0.009506432517387,0.0025770464623524,0.0042167604444427,2,,
2006-09-06,90.8514175415039,-0.0088098653578291,-0.0045970478692739,0.0,0.0019022428953188,-0.000536322774657,0.0040874206520336,0.0046684526363716,2,,
2006-09-07,90.43376922607422,-0.0045970478692739,0.0028477217593192,1.0,-0.0088098653578291,-0.0057400886965832,0.0042769898072093,0.0047391474683373,2,,
2006-09-08,90.69129943847656,0.0028477217593192,0.0009982258063159,1.0,-0.0045970478692739,-0.0027561373405896,0.0043428485354317,0.0047346507073707,2,,
2006-09-11,90.78182983398438,0.0009982258063159,0.0098153148898105,1.0,0.0028477217593192,-0.0076850279390361,0.0043390136544822,0.0046423243629557,2,,
2006-09-12,91.67288208007812,0.0098153148898105,0.0040244685557653,1.0,0.0009982258063159,0.000152323330324,0.0051174704027946,0.0050108731575427,2,,
2006-09-13,92.04181671142578,0.0040244685557653,7.543037796842178e-05,1.0,0.0098153148898105,0.0131027033164128,0.0052083984463233,0.004445085859925,2,,
2006-09-14,92.04875946044922,7.543037796842178e-05,0.002347448386927,1.0,0.0040244685557653,0.0178582652055308,0.0052185912864248,0.0041402659753797,2,,
2006-09-15,92.26483917236328,0.002347448386927,0.0013640569182848,1.0,7.543037796842178e-05,0.017350503781834,0.005206056208027,0.0041365712959501,2,,
2006-09-18,92.39069366455078,0.0013640569182848,-0.002497309417892,0.0,0.002347448386927,0.0177223111002342,0.0049603829611194,0.0040241491874567,2,,
2006-09-19,92.15996551513672,-0.002497309417892,0.0053105274839189,1.0,0.0013640569182848,0.005313277209209,0.0050651528069517,0.0039243821286734,2,,
2006-09-20,92.64938354492188,0.0053105274839189,-0.0048294841622102,0.0,-0.002497309417892,0.0066009869774841,0.0040252765019566,0.0040392834559137,2,,
2006-09-21,92.20193481445312,-0.0048294841622102,-0.0030334895257727,0.0,0.0053105274839189,0.001664067553998,0.0040678496066963,0.0041685338963812,2,,
2006-09-22,91.9222412109375,-0.0030334895257727,0.0076823274597059,1.0,-0.0048294841622102,-0.0037132017407601,0.0043390439195732,0.0042483600227043,2,,
2006-09-25,92.62841796875,0.0076823274597059,0.0083031930175063,1.0,-0.0030334895257727,0.0025730330054922,0.0047708851857883,0.0045096625646707,2,,
2006-09-26,93.39752960205078,0.0083031930175063,0.0011977812741768,1.0,0.0076823274597059,0.0134284347872373,0.0045135963629103,0.0047189945902928,2,,
2006-09-27,93.5093994140625,0.0011977812741768,-0.0003736803698032,0.0,0.0083031930175063,0.0092824780504194,0.0044521001630941,0.0047188598209795,2,,
2006-09-28,93.47445678710938,-0.0003736803698032,-0.0008229754705479,0.0,0.0011977812741768,0.0138014671299151,0.0044713228453834,0.0047329472389746,2,,
2006-09-29,93.39752960205078,-0.0008229754705479,-0.0037435668166799,0.0,-0.0003736803698032,0.016049308324934,0.0045204022513664,0.0047466991331595,2,,
2006-10-02,93.04788970947266,-0.0037435668166799,0.0021043831435179,1.0,-0.0008229754705479,0.0045285426429735,0.0047844297213175,0.0047453602957608,2,,
2006-10-03,93.2436981201172,0.0021043831435179,0.0116978591576677,1.0,-0.0037435668166799,-0.0016470615720677,0.0046603640039538,0.0047479158884822,2,,
2006-10-04,94.3344497680664,0.0116978591576677,0.0019269519729907,1.0,0.0021043831435179,0.0088231809761771,0.0056269352628153,0.0047622459197597,2,,
2006-10-05,94.51622772216795,0.0019269519729907,-0.0012578671181201,0.0,0.0116978591576677,0.0111449798251437,0.0051231100966402,0.0045110725977834,2,,
2006-10-06,94.3973388671875,-0.0012578671181201,0.0005926687210575,1.0,0.0019269519729907,0.010704879126854,0.004937665084373,0.0045739680957571,2,,
2006-10-09,94.45328521728516,0.0005926687210575,0.0013324522476689,1.0,-0.0012578671181201,0.0151040019521198,0.0046381366951354,0.004579606104634,2,,
2006-10-10,94.57913970947266,0.0013324522476689,-0.0011828976426505,0.0,0.0005926687210575,0.0143220573216127,0.0040680858938652,0.004193687022913,2,,
2006-10-11,94.4672622680664,-0.0011828976426505,0.0086596581670523,1.0,0.0013324522476689,0.0014078896980533,0.0041414803393806,0.0041949343811518,2,,
2006-10-12,95.28531646728516,0.0086596581670523,0.002568531608456,1.0,-0.0011828976426505,0.0081371079194774,0.0047433715976872,0.0044907284218261,2,,
